"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","test_enforce_generated_html_spec_keeps_video_and_audio_in_single_media_section","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_reference_media_handling","",""
"","273","test_register_duplicate_email_returns_409","tests","Tue May 19 16:30:05 UTC 2026","passed","Tue May 19 16:30:05 UTC 2026","","test_auth","",""
"","9","test_update_website_title","tests","Tue May 19 16:30:17 UTC 2026","passed","Tue May 19 16:30:17 UTC 2026","","test_website_crud","",""
"","0","test_auth_service_rejects_default_jwt_secret","tests","Tue May 19 16:30:14 UTC 2026","passed","Tue May 19 16:30:14 UTC 2026","","test_wave1_security","",""
"","6","test_put_staged_html_writes_manifest_and_entry_file","tests","Tue May 19 16:30:13 UTC 2026","passed","Tue May 19 16:30:13 UTC 2026","","test_staging_artifacts","",""
"","279","test_register_creates_user","tests","Tue May 19 16:30:04 UTC 2026","passed","Tue May 19 16:30:05 UTC 2026","","test_auth","",""
"","6","test_delete_website","tests","Tue May 19 16:30:17 UTC 2026","passed","Tue May 19 16:30:17 UTC 2026","","test_website_crud","",""
"","1","test_sqlite_client_retry_failure_returns_empty_list","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_sqlite_pooling","",""
"","6","test_update_website_nothing_to_update","tests","Tue May 19 16:30:17 UTC 2026","passed","Tue May 19 16:30:17 UTC 2026","","test_website_crud","",""
"","2","test_create_website_unauthenticated_returns_401","tests","Tue May 19 16:30:16 UTC 2026","passed","Tue May 19 16:30:16 UTC 2026","","test_website_crud","",""
"","1","test_create_db_client_returns_sqlite_or_snowflake","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_sqlite_pooling","",""
"","1","test_snowflake_client_execute_and_execute_many","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_sqlite_pooling","",""
"","3","test_enforce_generated_html_spec_enriches_existing_media_section","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_reference_media_handling","",""
"","2","test_sqlite_client_execute_strict_raises_on_error","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_sqlite_pooling","",""
"","1","test_sqlite_client_execute_many_refresh_path","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_sqlite_pooling","",""
"","3","test_build_status_unknown_website_returns_404","tests","Tue May 19 16:30:18 UTC 2026","passed","Tue May 19 16:30:18 UTC 2026","","test_website_crud","",""
"","4","test_wave_staging_area_put_updates_entry_and_manifest","tests","Tue May 19 16:30:16 UTC 2026","passed","Tue May 19 16:30:16 UTC 2026","","test_wave_staging_area_edits","",""
"","0","test_wave5_schema_defaults_and_contracts_present","tests","Tue May 19 16:30:15 UTC 2026","passed","Tue May 19 16:30:15 UTC 2026","","test_wave5_data_api","",""
"","2","test_me_missing_token_returns_401","tests","Tue May 19 16:30:07 UTC 2026","passed","Tue May 19 16:30:07 UTC 2026","","test_auth","",""
"","3","test_create_website_returns_id","tests","Tue May 19 16:30:16 UTC 2026","passed","Tue May 19 16:30:16 UTC 2026","","test_website_crud","",""
"","1","test_dashboard_apifetch_has_abort_timeout_and_toast_message","tests","Tue May 19 16:30:15 UTC 2026","broken","Tue May 19 16:30:15 UTC 2026","","test_wave6_ux_perf","",""
"","2","test_me_returns_user_info","tests","Tue May 19 16:30:07 UTC 2026","passed","Tue May 19 16:30:07 UTC 2026","","test_auth","",""
"","13","test_enforce_generated_html_spec_injects_media_section_when_missing","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_reference_media_handling","",""
"","3","test_create_website_unknown_theme_returns_400","tests","Tue May 19 16:30:16 UTC 2026","passed","Tue May 19 16:30:16 UTC 2026","","test_website_crud","",""
"Supplying an incorrect OTP must be rejected.","272","test_verify_otp_bad_code_returns_400","tests","Tue May 19 16:30:05 UTC 2026","passed","Tue May 19 16:30:06 UTC 2026","","test_auth","",""
"slowapi should attach X-RateLimit-* headers on auth endpoints.","270","test_register_rate_limit_header_present","tests","Tue May 19 16:30:05 UTC 2026","passed","Tue May 19 16:30:05 UTC 2026","","test_auth","",""
"","1","test_webhook_invalid_signature_returns_400","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_payment_webhook","",""
"","0","test_plan_limit_check_uses_cache_after_first_lookup","tests","Tue May 19 16:30:15 UTC 2026","passed","Tue May 19 16:30:15 UTC 2026","","test_wave6_ux_perf","",""
"","4","test_extract_expected_spec_parses_reference_media_urls","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_reference_media_handling","",""
"","4","test_wave_staging_area_get_uses_manifest_entry","tests","Tue May 19 16:30:15 UTC 2026","passed","Tue May 19 16:30:15 UTC 2026","","test_wave_staging_area_edits","",""
"A user cannot delete another user's website.","274","test_delete_website_other_user_returns_404","tests","Tue May 19 16:30:17 UTC 2026","passed","Tue May 19 16:30:18 UTC 2026","","test_website_crud","",""
"","5","test_coupon_update_still_works_with_allowlisted_fields","tests","Tue May 19 16:30:14 UTC 2026","passed","Tue May 19 16:30:14 UTC 2026","","test_wave1_security","",""
"","5","test_sqlite_client_recovers_when_pooled_connection_is_closed","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_sqlite_pooling","",""
"","273","test_login_returns_token","tests","Tue May 19 16:30:06 UTC 2026","passed","Tue May 19 16:30:06 UTC 2026","","test_auth","",""
"","4","test_sqlite_client_execute_many_and_fetchone_fetchall","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_sqlite_pooling","",""
"","3","test_enforce_generated_html_spec_injects_only_missing_media_types","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_reference_media_handling","",""
"A different app_user cannot delete another owner's client.","811","test_delete_client_cross_tenant_returns_404","tests","Tue May 19 16:30:09 UTC 2026","passed","Tue May 19 16:30:09 UTC 2026","","test_clients_ownership","",""
"","1","test_close_all_ignores_connection_close_errors","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_sqlite_pooling","",""
"","3","test_upsert_cart_rejects_invalid_product_id","tests","Tue May 19 16:30:14 UTC 2026","passed","Tue May 19 16:30:14 UTC 2026","","test_wave5_data_api","",""
"","30","test_wave_build_website_queues_and_tracks_status","tests","Tue May 19 16:30:15 UTC 2026","passed","Tue May 19 16:30:15 UTC 2026","","test_wave_build_website","",""
"","1","test_startup_validation_requires_openai_key_unless_override","tests","Tue May 19 16:30:14 UTC 2026","passed","Tue May 19 16:30:14 UTC 2026","","test_wave1_security","",""
"customer.subscription.deleted should reset user plan to 'free'.","3","test_webhook_subscription_deleted_resets_to_free","tests","Tue May 19 16:30:12 UTC 2026","passed","Tue May 19 16:30:12 UTC 2026","","test_payment_webhook","",""
