"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","test_sqlite_client_execute_strict_raises_on_error","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_sqlite_pooling","",""
"","4","test_sqlite_client_execute_many_and_fetchone_fetchall","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_sqlite_pooling","",""
"","2","test_me_missing_token_returns_401","tests","Thu May 21 06:15:46 UTC 2026","passed","Thu May 21 06:15:46 UTC 2026","","test_auth","",""
"A different app_user cannot read another owner's client.","766","test_get_client_cross_tenant_returns_404","tests","Thu May 21 06:15:46 UTC 2026","passed","Thu May 21 06:15:47 UTC 2026","","test_clients_ownership","",""
"With a mocked verify_webhook, subscription.updated should update the user plan.","3","test_webhook_subscription_updated_changes_plan","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_payment_webhook","",""
"A user cannot delete another user's website.","261","test_delete_website_other_user_returns_404","tests","Thu May 21 06:15:55 UTC 2026","passed","Thu May 21 06:15:55 UTC 2026","","test_website_crud","",""
"","3","test_me_returns_user_info","tests","Thu May 21 06:15:46 UTC 2026","passed","Thu May 21 06:15:46 UTC 2026","","test_auth","",""
"","3","test_me_invalid_token_returns_401","tests","Thu May 21 06:15:46 UTC 2026","passed","Thu May 21 06:15:46 UTC 2026","","test_auth","",""
"","5","test_get_staged_html_returns_manifest_metadata","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_staging_artifacts","",""
"","12","test_enforce_generated_html_spec_injects_media_section_when_missing","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_reference_media_handling","",""
"A different app_user cannot modify service permissions of another owner's client.","766","test_patch_client_services_cross_tenant_returns_404","tests","Thu May 21 06:15:49 UTC 2026","passed","Thu May 21 06:15:50 UTC 2026","","test_clients_ownership","",""
"","3","test_enforce_generated_html_spec_enriches_existing_media_section","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_reference_media_handling","",""
"","5","test_finalize_image_forbidden_for_non_owner","tests","Thu May 21 06:15:52 UTC 2026","passed","Thu May 21 06:15:52 UTC 2026","","test_wave1_security","",""
"","0","test_sqlite_client_retry_failure_returns_empty_list","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_sqlite_pooling","",""
"","6","test_put_staged_html_writes_manifest_and_entry_file","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_staging_artifacts","",""
"","3","test_extract_expected_spec_parses_reference_media_urls","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_reference_media_handling","",""
"","0","test_close_all_ignores_connection_close_errors","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_sqlite_pooling","",""
"","0","test_wave5_schema_defaults_and_contracts_present","tests","Thu May 21 06:15:53 UTC 2026","passed","Thu May 21 06:15:53 UTC 2026","","test_wave5_data_api","",""
"","5","test_sqlite_client_uses_distinct_connections_across_threads","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_sqlite_pooling","",""
"","7","test_wave_build_website_rejects_unknown_output_target","tests","Thu May 21 06:15:53 UTC 2026","passed","Thu May 21 06:15:53 UTC 2026","","test_wave_build_website","",""
"","0","test_create_db_client_returns_sqlite_or_snowflake","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_sqlite_pooling","",""
"","28","test_wave_build_website_queues_and_tracks_status","tests","Thu May 21 06:15:53 UTC 2026","passed","Thu May 21 06:15:53 UTC 2026","","test_wave_build_website","",""
"","3","test_enforce_generated_html_spec_injects_multiple_media_items_with_selector_and_scroll","tests","Thu May 21 06:15:51 UTC 2026","passed","Thu May 21 06:15:51 UTC 2026","","test_reference_media_handling","",""
